Order Date,Customer ID,City,State,Category,Sub-Category,Sales,Quantity,Discount,Profit
3/10/2014,JW-15220,Montgomery,Alabama,Furniture,Furnishings,10.16,2,0,3.4544
14-12-2012,KD-16495,Jackson,Mississippi,Furniture,Furnishings,6.16,2,0,1.9712
14-12-2012,KD-16495,Jackson,Mississippi,Office Supplies,Art,56.3,2,0,15.764
6/12/2012,IL-15100,North Las Vegas,Nevada,Office Supplies,Paper,6.48,1,0,3.1104
6/12/2012,IL-15100,North Las Vegas,Nevada,Office Supplies,Storage,1325.85,5,0,238.653
6/12/2012,IL-15100,North Las Vegas,Nevada,Office Supplies,Labels,14.94,3,0,6.8724
1/4/2014,JE-15610,Atlanta,Georgia,Office Supplies,Binders,34.54,1,0,17.27
1/4/2014,JE-15610,Atlanta,Georgia,Technology,Copiers,2999.95,5,0,1439.976
1/4/2014,JE-15610,Atlanta,Georgia,Office Supplies,Binders,64.12,4,0,30.7776
14-03-2014,SU-20665,Chicago,Illinois,Office Supplies,Art,19.456,4,0.2,2.1888
14-03-2014,SU-20665,Chicago,Illinois,Technology,Machines,209.986,2,0.3,8.9994
14-03-2014,SU-20665,Chicago,Illinois,Office Supplies,Art,29.76,5,0.2,1.86
14-03-2014,SU-20665,Chicago,Illinois,Furniture,Chairs,89.768,1,0.3,-2.5648
14-03-2014,SU-20665,Chicago,Illinois,Technology,Copiers,959.984,2,0.2,335.9944
14-03-2014,SU-20665,Chicago,Illinois,Office Supplies,Paper,15.552,3,0.2,5.6376
14-03-2014,SU-20665,Chicago,Illinois,Technology,Phones,34.36,1,0.2,-7.3015
5/12/2011,EA-14035,Columbus,Ohio,Office Supplies,Paper,98.376,3,0.2,35.6613
5/12/2011,EA-14035,Columbus,Ohio,Office Supplies,Binders,29.94,4,0.7,-23.952
5/12/2011,EA-14035,Columbus,Ohio,Office Supplies,Paper,17.472,3,0.2,5.6784
5/12/2011,EA-14035,Columbus,Ohio,Technology,Phones,36.738,1,0.4,-9.1845
5/12/2011,EA-14035,Columbus,Ohio,Technology,Phones,179.94,2,0.4,-44.985
13-12-2013,RF-19840,Pasadena,California,Furniture,Furnishings,383.64,6,0,122.7648
13-12-2013,RF-19840,Pasadena,California,Office Supplies,Appliances,56.52,3,0,15.8256
10/9/2014,LC-17050,Los Angeles,California,Office Supplies,Art,6.56,2,0,1.9024
10/9/2014,LC-17050,Los Angeles,California,Furniture,Chairs,243.92,5,0.2,-15.245
10/9/2014,LC-17050,Los Angeles,California,Office Supplies,Paper,47.52,9,0,22.8096
5/10/2014,PS-18970,Clinton,Maryland,Furniture,Furnishings,19.98,1,0,8.5914
10/5/2013,PS-18970,New York City,New York,Office Supplies,Art,8,5,0,3.44
15-12-2011,JO-15280,San Diego,California,Furniture,Furnishings,6.16,2,0,1.9712
1/12/2014,VP-21730,New York City,New York,Office Supplies,Storage,83.56,4,0,1.6712
1/12/2014,VP-21730,New York City,New York,Technology,Phones,546.06,3,0,163.818
1/12/2014,VP-21730,New York City,New York,Office Supplies,Storage,269.49,3,0,5.3898
19-03-2012,GA-14725,Lancaster,California,Office Supplies,Fasteners,10.9,5,0,3.597
19-07-2011,EM-14140,Great Falls,Montana,Office Supplies,Binders,6.096,2,0.2,2.2098
9/12/2013,DB-13615,San Francisco,California,Office Supplies,Storage,34.05,3,0,9.534
9/12/2013,DB-13615,San Francisco,California,Office Supplies,Storage,352.38,2,0,81.0474
13-10-2011,ML-17395,Lakewood,New Jersey,Furniture,Chairs,245.98,2,0,27.0578
13-10-2011,ML-17395,Lakewood,New Jersey,Office Supplies,Binders,18.94,1,0,9.47
20-11-2014,JH-15430,Cleveland,Ohio,Office Supplies,Binders,59.913,7,0.7,-45.9333
25-09-2014,BP-11095,Lawrence,Massachusetts,Technology,Phones,391.98,2,0,109.7544
25-09-2014,BP-11095,Lawrence,Massachusetts,Technology,Phones,437.85,3,0,131.355
25-09-2012,SB-20185,Concord,New Hampshire,Office Supplies,Binders,68.62,2,0,32.2514
14-02-2014,SV-20785,Baltimore,Maryland,Office Supplies,Supplies,25.02,3,0,6.5052
14-02-2014,SV-20785,Baltimore,Maryland,Office Supplies,Art,10.71,3,0,2.7846
3/10/2011,DO-13435,Columbus,Ohio,Office Supplies,Art,55.984,2,0.2,4.1988
3/10/2011,DO-13435,Columbus,Ohio,Office Supplies,Envelopes,14.48,5,0.2,4.887
3/10/2011,DO-13435,Columbus,Ohio,Technology,Accessories,142.488,3,0.2,-3.5622
28-08-2013,TB-21355,Houston,Texas,Office Supplies,Storage,14.16,1,0.2,1.062
28-08-2013,TB-21355,Houston,Texas,Office Supplies,Paper,79.92,5,0.2,27.972
3/12/2012,BS-11380,New York City,New York,Office Supplies,Binders,590.352,6,0.2,206.6232
21-09-2013,FM-14215,Greensboro,North Carolina,Furniture,Furnishings,17.088,2,0.2,1.068
21-09-2013,FM-14215,Greensboro,North Carolina,Furniture,Chairs,98.392,1,0.2,-11.0691
26-03-2014,JL-15835,New York City,New York,Office Supplies,Art,11.05,5,0,2.9835
6/12/2012,AF-10870,San Francisco,California,Office Supplies,Appliances,7.78,2,0,2.0228
1/9/2014,BG-11035,Monroe,Louisiana,Technology,Accessories,659.9,2,0,217.767
5/10/2012,MB-17305,Cincinnati,Ohio,Technology,Accessories,53.04,3,0.2,-4.641
19-08-2014,HW-14935,Seattle,Washington,Technology,Accessories,843.9,2,0,371.316
19-08-2014,HW-14935,Seattle,Washington,Technology,Accessories,1496.16,9,0,224.424
2/2/2013,AB-10105,New York City,New York,Office Supplies,Storage,117.96,2,0,5.898
24-08-2013,JP-15460,New York City,New York,Office Supplies,Art,21.3,5,0,8.733
24-08-2013,JP-15460,New York City,New York,Office Supplies,Appliances,1040.8,5,0,281.016
24-08-2013,JP-15460,New York City,New York,Office Supplies,Art,29.34,6,0,7.9218
1/7/2014,DV-13045,Memphis,Tennessee,Furniture,Furnishings,19.52,2,0.2,5.368
18-09-2012,CM-12190,San Diego,California,Office Supplies,Storage,443.92,4,0,8.8784
26-09-2013,SC-20695,La Crosse,Wisconsin,Technology,Accessories,499.95,5,0,174.9825
26-09-2013,SC-20695,La Crosse,Wisconsin,Office Supplies,Art,3.04,1,0,1.0336
26-09-2013,SC-20695,La Crosse,Wisconsin,Furniture,Chairs,201.96,2,0,50.49
26-09-2013,SC-20695,La Crosse,Wisconsin,Furniture,Furnishings,68.64,11,0,17.16
25-10-2013,VW-21775,Los Angeles,California,Technology,Accessories,100,4,0,21
25-10-2013,VW-21775,Los Angeles,California,Technology,Accessories,359.98,2,0,21.5988
29-09-2011,PP-18955,Seattle,Washington,Furniture,Furnishings,6.16,2,0,2.9568
29-09-2011,PP-18955,Seattle,Washington,Furniture,Tables,2348.82,9,0,399.2994
27-06-2014,DR-12880,Miami,Florida,Office Supplies,Labels,13.872,6,0.2,4.6818
27-06-2014,DR-12880,Miami,Florida,Furniture,Chairs,273.552,3,0.2,-13.6776
22-08-2013,RB-19465,Philadelphia,Pennsylvania,Furniture,Tables,815.292,9,0.4,-339.705
12/2/2011,NF-18385,Chesapeake,Virginia,Technology,Accessories,234.45,3,0,103.158
12/2/2011,NF-18385,Chesapeake,Virginia,Furniture,Tables,1256.22,6,0,75.3732
12/2/2011,NF-18385,Chesapeake,Virginia,Office Supplies,Binders,17.46,2,0,8.2062
24-09-2013,CR-12580,New York City,New York,Office Supplies,Binders,10.528,7,0.2,3.6848
5/12/2012,SU-20665,Ann Arbor,Michigan,Office Supplies,Binders,152.8,5,0,76.4
4/9/2014,SC-20050,La Mesa,California,Office Supplies,Binders,82.56,5,0.2,28.896
4/9/2014,SC-20050,La Mesa,California,Technology,Accessories,284.97,3,0,85.491
27-03-2014,ML-18040,Dearborn,Michigan,Furniture,Furnishings,60.84,3,0,23.1192
21-12-2011,GM-14440,San Diego,California,Furniture,Chairs,1325.76,6,0.2,149.148
21-12-2011,GM-14440,San Diego,California,Furniture,Chairs,572.16,3,0.2,35.76
23-09-2011,JK-15640,Lakewood,Ohio,Office Supplies,Paper,28.8,9,0.2,10.08
3/4/2014,AT-10435,Meriden,Connecticut,Office Supplies,Art,11.12,4,0,2.8912
2/4/2013,DB-12910,Columbus,Georgia,Furniture,Furnishings,7.04,4,0,3.0976
15-05-2012,AH-10690,Roswell,Georgia,Office Supplies,Envelopes,17.94,3,0,8.7906
24-03-2014,SJ-20125,Seattle,Washington,Office Supplies,Binders,34.76,5,0.2,11.297
15-04-2014,HM-14860,Morristown,New Jersey,Furniture,Furnishings,74.45,5,0,20.1015
4/1/2012,AG-10495,Alexandria,Virginia,Furniture,Furnishings,192.22,14,0,69.1992
3/11/2014,JB-16000,Salt Lake City,Utah,Office Supplies,Paper,19.44,3,0,9.3312
18-07-2014,AJ-10795,Apple Valley,California,Office Supplies,Paper,32.4,5,0,15.552
18-07-2014,AJ-10795,Apple Valley,California,Office Supplies,Envelopes,57.9,5,0,28.95
18-07-2014,AJ-10795,Apple Valley,California,Office Supplies,Storage,10.56,2,0,0
18-07-2014,AJ-10795,Apple Valley,California,Furniture,Bookcases,1194.165,5,0.15,210.735
7/10/2014,MM-18280,New York City,New York,Office Supplies,Paper,40.99,1,0,20.0851
4/11/2011,TH-21235,Long Beach,California,Office Supplies,Art,2.94,1,0,0.7938
19-12-2013,AH-10120,Salem,Oregon,Office Supplies,Binders,45.24,4,0.7,-30.16
19-12-2013,AH-10120,Salem,Oregon,Office Supplies,Art,18.688,4,0.2,2.336
19-12-2013,AH-10120,Salem,Oregon,Office Supplies,Paper,11.648,2,0.2,3.7856
19-12-2013,AH-10120,Salem,Oregon,Technology,Accessories,112.776,3,0.2,-8.4582
19-12-2013,AH-10120,Salem,Oregon,Furniture,Tables,377.45,5,0.5,-264.215
19-12-2013,AH-10120,Salem,Oregon,Office Supplies,Labels,15.936,4,0.2,5.1792
19-12-2013,AH-10120,Salem,Oregon,Technology,Phones,28.68,3,0.2,-7.17
25-09-2013,CL-12700,Aurora,Colorado,Furniture,Furnishings,21.44,2,0.2,7.504
25-09-2013,CL-12700,Aurora,Colorado,Office Supplies,Storage,511.056,9,0.2,-95.823
22-07-2013,JG-15310,Newark,Ohio,Office Supplies,Art,18.656,2,0.2,1.3992
22-07-2013,JG-15310,Newark,Ohio,Office Supplies,Binders,11.088,7,0.7,-8.1312
22-07-2013,JG-15310,Newark,Ohio,Office Supplies,Storage,66.688,1,0.2,4.168
22-07-2013,JG-15310,Newark,Ohio,Office Supplies,Storage,99.488,2,0.2,8.7052
12/6/2013,SE-20110,Seattle,Washington,Office Supplies,Labels,14.62,2,0,6.8714
12/6/2013,SE-20110,Seattle,Washington,Office Supplies,Binders,53.984,14,0.2,17.5448
12/6/2013,SE-20110,Seattle,Washington,Technology,Accessories,389.97,3,0,132.5898
9/6/2012,TG-21640,Pocatello,Idaho,Furniture,Furnishings,355.36,4,0,92.3936
9/6/2012,TG-21640,Pocatello,Idaho,Technology,Phones,140.376,3,0.2,8.7735
28-10-2014,SH-19975,Dallas,Texas,Office Supplies,Envelopes,15.84,2,0.2,5.544
28-10-2014,SH-19975,Dallas,Texas,Office Supplies,Paper,8.448,2,0.2,2.64
22-01-2013,MC-17275,Seattle,Washington,Office Supplies,Paper,12.96,2,0,6.2208
28-05-2011,PJ-18835,Seattle,Washington,Technology,Phones,57.408,6,0.2,5.7408
28-05-2011,PJ-18835,Seattle,Washington,Technology,Accessories,27.6,4,0,2.208
29-12-2011,ZC-21910,Chicago,Illinois,Furniture,Furnishings,38.976,3,0.6,-50.6688
29-07-2013,SC-20680,Holland,Michigan,Office Supplies,Fasteners,20.44,7,0,9.198
29-07-2013,SC-20680,Holland,Michigan,Office Supplies,Paper,109.92,2,0,53.8608
25-09-2013,BP-11230,Broken Arrow,Oklahoma,Office Supplies,Binders,6.38,1,0,2.9348
25-09-2013,BP-11230,Broken Arrow,Oklahoma,Office Supplies,Paper,6.48,1,0,3.1104
2/4/2011,RD-19585,Athens,Georgia,Office Supplies,Paper,15.84,3,0,7.128
2/4/2011,RD-19585,Athens,Georgia,Technology,Phones,1049.93,7,0,293.9804
2/4/2011,RD-19585,Athens,Georgia,Office Supplies,Appliances,154.9,5,0,40.274
5/11/2012,KL-16645,Seattle,Washington,Office Supplies,Binders,98.352,3,0.2,35.6526
28-07-2011,CK-12205,Apopka,Florida,Office Supplies,Fasteners,14.32,5,0.2,5.191
28-07-2011,CK-12205,Apopka,Florida,Furniture,Furnishings,129.888,6,0.2,12.9888
28-07-2011,CK-12205,Apopka,Florida,Office Supplies,Envelopes,48.944,7,0.2,16.5186
26-12-2012,RB-19705,Houston,Texas,Furniture,Chairs,275.058,3,0.3,-90.3762
10/12/2012,KM-16225,Baltimore,Maryland,Office Supplies,Art,27.36,9,0,9.3024
10/12/2012,KM-16225,Baltimore,Maryland,Office Supplies,Paper,44.75,5,0,20.585
10/12/2012,KM-16225,Baltimore,Maryland,Technology,Phones,134.99,1,0,36.4473
10/12/2012,KM-16225,Baltimore,Maryland,Office Supplies,Paper,26.4,5,0,12.672
10/12/2012,KM-16225,Baltimore,Maryland,Furniture,Chairs,542.94,3,0,141.1644
6/5/2013,AH-10465,San Francisco,California,Furniture,Tables,71.088,2,0.2,-1.7772
15-10-2014,AG-10765,Chicago,Illinois,Office Supplies,Binders,27.396,9,0.8,-42.4638
15-10-2014,AG-10765,Chicago,Illinois,Office Supplies,Binders,13.456,1,0.8,-23.548
6/11/2013,EB-14170,Laredo,Texas,Office Supplies,Labels,11.84,1,0.2,4.44
4/11/2014,PG-18895,San Francisco,California,Office Supplies,Paper,35.88,6,0,17.5812
25-11-2013,CA-12055,Cleveland,Ohio,Office Supplies,Envelopes,40.752,3,0.2,15.282
25-11-2013,CA-12055,Cleveland,Ohio,Technology,Accessories,139.96,5,0.2,-22.7435
14-12-2011,SS-20875,Marion,Ohio,Office Supplies,Art,2.624,1,0.2,0.2952
14-12-2011,SS-20875,Marion,Ohio,Furniture,Tables,136.53,1,0.4,-52.3365
14-12-2011,SS-20875,Marion,Ohio,Technology,Accessories,263.96,1,0.2,42.8935
3/11/2011,RP-19390,Fairfield,Connecticut,Office Supplies,Supplies,11.64,3,0,3.3756
23-09-2014,SC-20440,New York City,New York,Office Supplies,Binders,40.176,3,0.2,14.5638
8/5/2012,NW-18400,New York City,New York,Furniture,Furnishings,79.44,3,0,30.1872
8/5/2012,NW-18400,New York City,New York,Office Supplies,Supplies,357.93,3,0,7.1586
8/5/2012,NW-18400,New York City,New York,Furniture,Chairs,127.764,2,0.1,21.294
8/5/2012,NW-18400,New York City,New York,Technology,Copiers,2799.944,7,0.2,1014.9797
8/5/2012,NW-18400,New York City,New York,Office Supplies,Paper,19.44,3,0,9.3312
1/8/2014,KW-16435,Chicago,Illinois,Technology,Phones,36.792,1,0.2,4.1391
1/3/2011,HR-14770,New York City,New York,Technology,Phones,5.94,3,0,1.6038
26-09-2014,AG-10900,Richmond,Virginia,Office Supplies,Storage,177.55,5,0,47.9385
9/10/2012,BM-11650,Ann Arbor,Michigan,Technology,Accessories,619.95,5,0,111.591
9/10/2012,BM-11650,Ann Arbor,Michigan,Technology,Phones,29.16,3,0,8.4564
9/10/2012,BM-11650,Ann Arbor,Michigan,Office Supplies,Envelopes,57.96,7,0,27.2412
9/10/2012,BM-11650,Ann Arbor,Michigan,Office Supplies,Appliances,29.403,3,0.1,5.2272
30-03-2014,RD-19720,Lafayette,Indiana,Office Supplies,Storage,81.4,5,0,21.164
14-11-2012,KB-16585,Springfield,Oregon,Office Supplies,Fasteners,8.72,5,0.2,2.289
14-11-2012,KB-16585,Springfield,Oregon,Technology,Accessories,91.176,3,0.2,4.5588
14-11-2012,KB-16585,Springfield,Oregon,Technology,Accessories,159.968,4,0.2,29.994
27-09-2013,DW-13585,San Francisco,California,Office Supplies,Paper,12.96,2,0,6.2208
22-09-2011,VG-21805,Chicago,Illinois,Office Supplies,Storage,331.536,3,0.2,-82.884
25-09-2012,DR-12880,New York City,New York,Technology,Accessories,899.91,9,0,395.9604
4/5/2012,AH-10690,Houston,Texas,Technology,Phones,946.344,7,0.2,118.293
9/12/2014,JP-15520,Madison,Wisconsin,Technology,Accessories,178.11,3,0,32.0598
9/12/2014,JP-15520,Madison,Wisconsin,Office Supplies,Appliances,1089.75,3,0,305.13
9/12/2014,JP-15520,Madison,Wisconsin,Office Supplies,Labels,61.06,2,0,28.0876
9/12/2014,JP-15520,Madison,Wisconsin,Furniture,Bookcases,459.92,4,0,41.3928
9/12/2014,JP-15520,Madison,Wisconsin,Office Supplies,Paper,27.52,4,0,12.6592
30-06-2014,DR-12880,Milford,Connecticut,Furniture,Bookcases,638.82,9,0,185.2578
30-06-2014,DR-12880,Milford,Connecticut,Office Supplies,Supplies,30.69,3,0,7.9794
30-06-2014,DR-12880,Milford,Connecticut,Furniture,Furnishings,25.16,2,0,8.5544
29-06-2011,JK-15625,New York City,New York,Office Supplies,Binders,13.92,3,0.2,4.872
21-01-2011,MV-17485,Los Angeles,California,Office Supplies,Paper,19.36,2,0,9.2928
21-01-2011,MV-17485,Los Angeles,California,Furniture,Furnishings,19.3,2,0,5.79
1/1/2014,BP-11155,San Francisco,California,Office Supplies,Binders,38.376,3,0.2,13.4316
29-03-2014,DH-13075,Fairfield,California,Office Supplies,Paper,12.96,2,0,6.3504
29-03-2014,DH-13075,Fairfield,California,Furniture,Furnishings,26.48,1,0,10.0624
29-03-2014,DH-13075,Fairfield,California,Technology,Machines,532.72,2,0.2,53.272
29-03-2014,DH-13075,Fairfield,California,Office Supplies,Paper,26.72,4,0,12.8256
29-03-2014,DH-13075,Fairfield,California,Office Supplies,Paper,20.04,3,0,9.6192
29-03-2014,DH-13075,Fairfield,California,Office Supplies,Storage,795.48,7,0,7.9548
29-03-2014,DH-13075,Fairfield,California,Furniture,Furnishings,21.56,7,0,6.8992
9/12/2013,LH-16900,Greenville,North Carolina,Technology,Phones,249.584,2,0.2,31.198
9/12/2013,LH-16900,Greenville,North Carolina,Technology,Accessories,68.112,3,0.2,17.8794
9/12/2013,LH-16900,Greenville,North Carolina,Technology,Accessories,16.56,3,0.2,-2.484
19-11-2014,DK-13090,Long Beach,New York,Technology,Phones,74.95,5,0,36.7255
30-05-2011,SS-20410,Buffalo Grove,Illinois,Furniture,Tables,355.455,3,0.5,-184.8366
22-01-2013,FP-14320,San Diego,California,Office Supplies,Labels,44.4,3,0,22.2
22-01-2013,FP-14320,San Diego,California,Office Supplies,Labels,20.65,5,0,9.499
3/2/2013,LC-17050,Richmond,Kentucky,Furniture,Chairs,866.4,4,0,225.264
29-03-2012,AS-10240,Springfield,Virginia,Office Supplies,Art,5.56,2,0,1.4456
14-10-2011,HG-15025,Fort Worth,Texas,Office Supplies,Appliances,3.16,4,0.8,-8.532
14-10-2011,HG-15025,Fort Worth,Texas,Technology,Copiers,1999.96,5,0.2,624.9875
11/8/2012,BW-11065,Raleigh,North Carolina,Furniture,Furnishings,46.152,3,0.2,12.1149
22-11-2012,BH-11710,Hialeah,Florida,Technology,Machines,32.985,3,0.5,-1.9791
31-12-2013,JP-16135,Los Angeles,California,Office Supplies,Storage,481.32,4,0,125.1432
31-12-2013,JP-16135,Los Angeles,California,Office Supplies,Binders,6.384,1,0.2,2.1546
13-08-2014,JM-16195,Lake Forest,California,Office Supplies,Appliances,542.94,3,0,152.0232
13-08-2014,JM-16195,Lake Forest,California,Furniture,Furnishings,54.92,4,0,19.7712
3/11/2012,FH-14365,Long Beach,New York,Furniture,Chairs,1448.82,10,0.1,209.274
10/9/2012,MC-17575,Seattle,Washington,Office Supplies,Storage,353.88,6,0,17.694
8/11/2011,EB-13870,Redding,California,Technology,Phones,333.576,3,0.2,25.0182
9/10/2013,PM-19135,San Antonio,Texas,Office Supplies,Labels,60.144,6,0.2,20.2986
9/9/2014,AR-10345,Houston,Texas,Technology,Accessories,85.2,6,0.2,20.235
25-02-2012,SS-20875,Leominster,Massachusetts,Office Supplies,Labels,3.15,1,0,1.512
25-02-2012,SS-20875,Leominster,Massachusetts,Office Supplies,Paper,22.72,4,0,10.224
24-09-2012,SC-20440,Los Angeles,California,Furniture,Furnishings,14.91,3,0,4.6221
24-09-2012,SC-20440,Los Angeles,California,Office Supplies,Appliances,1158.12,4,0,335.8548
26-11-2012,EA-14035,Springfield,Missouri,Technology,Copiers,599.99,1,0,233.9961
1/9/2013,TP-21130,Waco,Texas,Office Supplies,Storage,23.968,2,0.2,2.3968
13-04-2013,BP-11290,Los Angeles,California,Furniture,Chairs,638.288,7,0.2,-31.9144
13-04-2013,BP-11290,Los Angeles,California,Office Supplies,Binders,13.208,1,0.2,4.6228
5/12/2013,LM-17065,Auburn,New York,Office Supplies,Binders,15.528,3,0.2,5.823
5/12/2013,KT-16465,San Francisco,California,Office Supplies,Paper,104.85,1,0,50.328
11/11/2011,AP-10915,Los Angeles,California,Office Supplies,Art,30.48,3,0,7.9248
11/11/2011,AP-10915,Los Angeles,California,Furniture,Chairs,112.648,1,0.2,11.2648
2/4/2012,JD-15790,Los Angeles,California,Technology,Machines,71.976,3,0.2,24.2919
12/12/2012,XP-21865,Chico,California,Office Supplies,Art,2.21,1,0,0.5967
12/12/2012,XP-21865,Chico,California,Office Supplies,Envelopes,15.52,4,0,7.4496
12/12/2012,XP-21865,Chico,California,Office Supplies,Paper,36.44,4,0,16.398
3/10/2014,JK-16090,Springfield,Oregon,Furniture,Bookcases,217.764,6,0.7,-384.7164
3/10/2014,JK-16090,Springfield,Oregon,Office Supplies,Supplies,39.072,6,0.2,4.3956
3/10/2014,JK-16090,Springfield,Oregon,Office Supplies,Binders,22.638,7,0.7,-16.6012
3/10/2014,JK-16090,Springfield,Oregon,Office Supplies,Art,95.144,7,0.2,10.7037
11/4/2014,MG-18205,Jacksonville,Florida,Furniture,Furnishings,12.32,5,0.2,1.848
11/4/2014,MG-18205,Jacksonville,Florida,Office Supplies,Binders,4.419,3,0.7,-3.0933
30-09-2014,PG-18820,Bakersfield,California,Office Supplies,Fasteners,35,7,0,16.8
30-09-2014,PG-18820,Bakersfield,California,Furniture,Chairs,72.784,1,0.2,0
30-09-2014,PG-18820,Bakersfield,California,Office Supplies,Appliances,97.84,2,0,25.4384
30-09-2014,PG-18820,Bakersfield,California,Furniture,Furnishings,51.75,1,0,15.525
30-09-2014,PG-18820,Bakersfield,California,Office Supplies,Binders,46.672,2,0.2,16.3352
29-09-2011,LD-17005,New York City,New York,Office Supplies,Storage,1395.54,9,0,362.8404
29-09-2011,LD-17005,New York City,New York,Furniture,Furnishings,117.36,4,0,36.3816
29-09-2011,LD-17005,New York City,New York,Office Supplies,Labels,18.9,3,0,8.694
29-09-2011,LD-17005,New York City,New York,Office Supplies,Paper,77.52,2,0,37.9848
20-08-2011,CR-12730,Chicago,Illinois,Furniture,Chairs,421.372,2,0.3,-6.0196
11/7/2011,MN-17935,El Paso,Texas,Technology,Phones,575.968,4,0.2,43.1976
11/7/2011,MN-17935,El Paso,Texas,Office Supplies,Paper,10.368,2,0.2,3.6288
22-03-2012,RD-19900,Thousand Oaks,California,Technology,Phones,15.984,2,0.2,1.1988
13-05-2014,JP-16135,Springfield,Ohio,Office Supplies,Art,10.272,3,0.2,1.1556
14-11-2014,KE-16420,Dallas,Texas,Office Supplies,Storage,61.792,4,0.2,6.1792
14-11-2014,KE-16420,Dallas,Texas,Furniture,Bookcases,205.9992,3,0.32,-27.2646
5/9/2013,DL-13315,Knoxville,Tennessee,Office Supplies,Paper,12.192,3,0.2,4.1148
5/9/2013,DL-13315,Knoxville,Tennessee,Office Supplies,Appliances,87.168,2,0.2,8.7168
5/9/2013,DL-13315,Knoxville,Tennessee,Office Supplies,Art,31.744,2,0.2,8.3328
6/2/2013,KB-16240,Chattanooga,Tennessee,Furniture,Furnishings,132.224,4,0.2,-18.1808
22-03-2012,JD-16150,San Diego,California,Office Supplies,Paper,105.52,4,0,48.5392
22-03-2012,JD-16150,San Diego,California,Furniture,Furnishings,91.96,2,0,15.6332
22-03-2012,JD-16150,San Diego,California,Technology,Phones,1487.976,3,0.2,185.997
2/7/2012,SR-20740,New York City,New York,Office Supplies,Paper,19.44,3,0,9.3312
15-06-2012,AC-10450,Tampa,Florida,Technology,Accessories,11.672,1,0.2,-0.7295
26-11-2011,LS-17245,Utica,New York,Technology,Phones,279.96,4,0,78.3888
26-11-2011,LS-17245,Utica,New York,Office Supplies,Binders,12.912,3,0.2,4.6806
